id|inflo_chnl_id|reg_dts|질문|답변|액션|버튼|intent_id
21324886|0297889d-0642-46bc-98b9-92ff6cf8e655|2026-07-01 18:57:32.350000+09:00|교환/환불 안내|"교환/환불은 상품을 개봉하지 않은 정상상품에 한 해 영수증 및 결제수단 지참 후 구매하신 매장에 방문하시기 바랍니다
오더픽, 와인그랩,배달상품 등은 제외됩니다 (이마트앱전용상품)
구입 후 30일 이내이며, 신선식품 및 냉동/냉장 식품은 7일 이내입니다.
구매 시 사용한 결제 수단으로 환불되며, 영수증을 분실하신 경우 결제하신 신용카드 혹은 포인트 적립 구매 내역 확인 후 교환 및 환불 가능합니다.
* 상품권 환불의 경우 영수증 필 참 후 30일 이내 방문하시면 가능합니다
* 교환 가능한 정상 제품이 없는 경우 환불만 가능합니다.
  (배송 전용 상품은 매장 교환 불가)

* 대기없이 간편하게 환불을 접수할 수 있는 빠른환불 서비스를 운영 중입니다. 아래 버튼을 클릭하여 지금 바로 접수해 보세요!"|webLink|빠른 환불|[]
21313498|02cd3592-f2e8-4ebc-ae7c-cd3f6f427664|2026-07-01 14:05:30.598000+09:00|계산|질문을 선택해 주세요.|dialogFlowButton|결제,기타|[]
21313502|02cd3592-f2e8-4ebc-ae7c-cd3f6f427664|2026-07-01 14:05:32.720000+09:00|결제|질문을 선택해 주세요.|dialogFlowButton|결제수단,결제변경,계산착오,무방문 결제|[]
21304874|02d64ce1-b287-42e3-8d27-e5a8828a12f8|2026-07-01 10:25:19.429000+09:00|상품|질문을 선택해 주세요.|dialogFlowButton|상품검색,입고문의,대량구매,기타문의|[]
21304876|02d64ce1-b287-42e3-8d27-e5a8828a12f8|2026-07-01 10:25:24.243000+09:00|상품검색|질문을 선택해 주세요.|dialogFlowButton|일반상품,신선식품,가전상품|[]
21304878|02d64ce1-b287-42e3-8d27-e5a8828a12f8|2026-07-01 10:25:27.335000+09:00|일반상품|"아래 버튼을 눌러 상품 가격 및 재고를 검색하시기 바랍니다
※영업 상황에 따라 가격 및 재고 수량이 차이가 날 수 있습니다"|EMART_PRODUCT_SEARCH|상품검색|[]
21304890|02d64ce1-b287-42e3-8d27-e5a8828a12f8|2026-07-01 10:25:48.009000+09:00|클라우드 맥주  800도씨  쿨러백|"아래 버튼을 눌러 상품 가격 및 재고를 검색하시기 바랍니다
※영업 상황에 따라 가격 및 재고 수량이 차이가 날 수 있습니다"|EMART_PRODUCT_SEARCH|상품검색|[3]
21319385|02dc345f-051e-4348-a4c8-83f401f858c5|2026-07-01 16:38:24.590000+09:00|교환/환불|질문을 선택해 주세요.|dialogFlowButton|교환/환불안내,무실물/무방문 환불,상품권 환불,결제취소 입금,쓱배송 점포 환불,영수증|[]
21319391|02dc345f-051e-4348-a4c8-83f401f858c5|2026-07-01 16:38:34.027000+09:00|교환/환불안내|"교환/환불은 상품을 개봉하지 않은 정상상품에 한 해 영수증 및 결제수단 지참 후 구매하신 매장에 방문하시기 바랍니다
오더픽, 와인그랩,배달상품 등은 제외됩니다 (이마트앱전용상품)
구입 후 30일 이내이며, 신선식품 및 냉동/냉장 식품은 7일 이내입니다.
구매 시 사용한 결제 수단으로 환불되며, 영수증을 분실하신 경우 결제하신 신용카드 혹은 포인트 적립 구매 내역 확인 후 교환 및 환불 가능합니다.
* 상품권 환불의 경우 영수증 필 참 후 30일 이내 방문하시면 가능합니다
* 교환 가능한 정상 제품이 없는 경우 환불만 가능합니다.
  (배송 전용 상품은 매장 교환 불가)

* 대기없이 간편하게 환불을 접수할 수 있는 빠른환불 서비스를 운영 중입니다. 아래 버튼을 클릭하여 지금 바로 접수해 보세요!"|webLink|빠른 환불|[]
21327751|02dd907b-d793-4df6-81b4-012d80d4e2d2|2026-07-01 20:35:05.397000+09:00|비너스매장. 전화번호|"문의해주신 시설물은 아래와 같이 운영되고 있습니다.  전화연결을 원하시면 통화버튼을 누르시면 바로 연결됩니다. [비너스슈]
- 위치: 2F
- 운영시간: 10:00~22:00
 점포별 입점 매장 정보는 이마트앱 또는 홈페이지에서 확인하실 수 있습니다.
하단 점포안내 버튼을 누르시면 해당 점포의 상세 화면으로 이동합니다.
 
또는, 이렇게 검색해보세요:
""000 전화번호 알려줘"""|phone,webLink|비너스슈,점포안내|[31]
21318441|02ea7d7b-b4d1-4ce5-80a9-5a30b3f9c9ba|2026-07-01 16:18:20.144000+09:00|6월29일 매대모자 9,900 원이라써있어서샀는대 가격도없었고 엘르흰모자 30%디씨된가격으로 18,800원제대로된건가|죄송하지만 잘 모르겠어요.|||[]
21318465|02ea7d7b-b4d1-4ce5-80a9-5a30b3f9c9ba|2026-07-01 16:19:08.551000+09:00|9,900원에있으면 그가격아닌가|"1+1, 2+1, 2개 이상 구매 시 할인 등 복수 구매 조건의 행사는 동일 영수증 기준으로 합산 결제 시 행사 적용이 가능합니다.
(계산대에서 모든 상품을 스캔해 주셔야 할인이 적용됩니다)"|||[21]
21318513|02ea7d7b-b4d1-4ce5-80a9-5a30b3f9c9ba|2026-07-01 16:20:16.569000+09:00|1개당이었는데|원하는 답변을 선택해 주세요.|dialogFlowButton|계산 착오,대량 구매 문의,이마트 영업시간|[54, 8, 29]
21318521|02ea7d7b-b4d1-4ce5-80a9-5a30b3f9c9ba|2026-07-01 16:20:24.385000+09:00|계산 착오|불편을 드려 죄송합니다 고객님, 채팅 상담원을 통해 영수증 확인 후 안내 도와드리겠습니다.|message|채팅상담|[]
21329033|02fc8f15-d338-4523-866d-56df452dacfe|2026-07-01 22:02:34.093000+09:00|교환/환불|질문을 선택해 주세요.|dialogFlowButton|교환/환불안내,무실물/무방문 환불,상품권 환불,결제취소 입금,쓱배송 점포 환불,영수증|[]
21329037|02fc8f15-d338-4523-866d-56df452dacfe|2026-07-01 22:02:36.753000+09:00|영수증|질문을 선택해 주세요.|dialogFlowButton|영수증 재발행,모바일 영수증|[]
21329041|02fc8f15-d338-4523-866d-56df452dacfe|2026-07-01 22:02:40.271000+09:00|결제취소 입금|"카드 결제 취소 후 입금 반영은 카드사별로 상이합니다.
취소 후 영업일 기준 7일 이후 미반영 시 해당 카드사로 문의하여 주시기 바랍니다.
*취소 문자 발송은 해당 카드사로 문의하시기 바랍니다"|||[]
21323351|03446264-2040-4330-ade4-ae17bd7479e2|2026-07-01 18:17:35.684000+09:00|상품|질문을 선택해 주세요.|dialogFlowButton|상품검색,입고문의,대량구매,기타문의|[]
21323354|03446264-2040-4330-ade4-ae17bd7479e2|2026-07-01 18:17:39.108000+09:00|기타문의|질문을 선택해 주세요.|dialogFlowButton|A/S,상품예약,불량상품|[]
21323359|03446264-2040-4330-ade4-ae17bd7479e2|2026-07-01 18:17:40.597000+09:00|A/S|"구매하신 제품의 A/S는 상품의 제조사에서 확인 가능합니다.
※이마트 PL제품에 한해 이마트에서 A/S 상담이 가능합니다.
※일부 병행수입 제품은 A/S 불가할 수 있습니다."|SERVICE_CENTER|[서비스 센터 안내]|[]
21323361|03446264-2040-4330-ade4-ae17bd7479e2|2026-07-01 18:17:42.296000+09:00|불량상품|"고객님 불편을 드려 죄송합니다.
번거로우시겠지만 구매 점포 고객만족센터로 불량상품, 결제 영수증, 결제 수단을 가지고 방문 접수해 주시면 담당자가 확인 후 처리 도와드리겠습니다"|webLink|빠른 환불|[]
21309330|03468bc5-f97c-4a65-b246-b20ebd3d3119|2026-07-01 12:20:00.669000+09:00|보냉백 이벤트|원하는 답변을 선택해 주세요.|dialogFlowButton|SSG.COM 관련 문의,신세계포인트 할인 적용 방법,명절 선물세트 카탈로그 및 행사 확인|[1142, 1020, 1124]
21311712|03722f78-4fcd-45f6-aa68-8eb9d8a460b0|2026-07-01 13:21:18.205000+09:00|상품|질문을 선택해 주세요.|dialogFlowButton|상품검색,입고문의,대량구매,기타문의|[]
21311717|03722f78-4fcd-45f6-aa68-8eb9d8a460b0|2026-07-01 13:21:20.848000+09:00|입고문의|상품 검색을 통해 나오지 않는 상품의 입고 문의는 점포별 운영기준이 다르므로 채팅상담을 통해 상담해 드리겠습니다|message|채팅상담|[]
21321625|038b0870-cc2e-4a44-8eca-3b09d3eff83e|2026-07-01 17:32:15.003000+09:00|쓰레기봉투 재고|원하는 답변을 선택해 주세요.|dialogFlowButton|재사용봉투(음식물쓰레기봉투) 판매 안내,SSG.COM 관련 문의,분실물 문의|[38, 142, 135]
21321643|038b0870-cc2e-4a44-8eca-3b09d3eff83e|2026-07-01 17:32:28.103000+09:00|일반쓰레기봉투|원하는 답변을 선택해 주세요.|dialogFlowButton|재사용봉투(음식물쓰레기봉투) 판매 안내,유아휴게실 안내,SSG.COM 관련 문의|[38, 34, 142]
21321649|038b0870-cc2e-4a44-8eca-3b09d3eff83e|2026-07-01 17:32:36.602000+09:00|재사용봉투(음식물쓰레기봉투) 판매 안내|"각 점포에서는 지역별 재사용 봉투 및 음식물 쓰레기봉투를 장바구니 대용으로  판매하고 있습니다.(성남/제천/전주/에코시티점 제외)
단, 불연성 마대는 판매하고 있지 않습니다"|||[]
21321657|038b0870-cc2e-4a44-8eca-3b09d3eff83e|2026-07-01 17:32:49.203000+09:00|대용량 쓰레기봉투|원하는 답변을 선택해 주세요.|dialogFlowButton|재사용봉투(음식물쓰레기봉투) 판매 안내,점포 상품 구매시 배달 가능 여부,리콜 대상 상품 확인 및 처리방법|[38, 128, 129]
21321663|038b0870-cc2e-4a44-8eca-3b09d3eff83e|2026-07-01 17:33:01.445000+09:00|75미리 쓰레기봉투|원하는 답변을 선택해 주세요.|dialogFlowButton|재사용봉투(음식물쓰레기봉투) 판매 안내,SSG.COM 관련 문의,물품보관함 운영 여부|[38, 142, 146]
21321667|038b0870-cc2e-4a44-8eca-3b09d3eff83e|2026-07-01 17:33:05.817000+09:00|재사용봉투(음식물쓰레기봉투) 판매 안내|"각 점포에서는 지역별 재사용 봉투 및 음식물 쓰레기봉투를 장바구니 대용으로  판매하고 있습니다.(성남/제천/전주/에코시티점 제외)
단, 불연성 마대는 판매하고 있지 않습니다"|||[]
21308939|039f331d-3ba6-40c1-951b-465ea38d4102|2026-07-01 12:11:10.864000+09:00|상품권|질문을 선택해 주세요.|dialogFlowButton|상품권 구매,상품권 교환,상품권 안내,모바일상품권|[]
21308966|039f331d-3ba6-40c1-951b-465ea38d4102|2026-07-01 12:11:48.415000+09:00|신세계이마트상품권으로상품구매가능할까요|원하는 답변을 선택해 주세요.|dialogFlowButton|상품권 구매 방법,모바일 상품권 교환 방법,사용가능 상품권|[1069, 1083, 1076]
21327242|03b2914c-526e-4b82-aacd-ddafd47cb922|2026-07-01 20:16:20.454000+09:00|교환/환불|질문을 선택해 주세요.|dialogFlowButton|교환/환불안내,무실물/무방문 환불,상품권 환불,결제취소 입금,쓱배송 점포 환불,영수증|[]
21327253|03b2914c-526e-4b82-aacd-ddafd47cb922|2026-07-01 20:16:28.952000+09:00|상품|질문을 선택해 주세요.|dialogFlowButton|상품검색,입고문의,대량구매,기타문의|[]
21327257|03b2914c-526e-4b82-aacd-ddafd47cb922|2026-07-01 20:16:31.593000+09:00|기타문의|질문을 선택해 주세요.|dialogFlowButton|A/S,상품예약,불량상품|[]
21327263|03b2914c-526e-4b82-aacd-ddafd47cb922|2026-07-01 20:16:37.800000+09:00|불량상품|"고객님 불편을 드려 죄송합니다.
번거로우시겠지만 구매 점포 고객만족센터로 불량상품, 결제 영수증, 결제 수단을 가지고 방문 접수해 주시면 담당자가 확인 후 처리 도와드리겠습니다"|webLink|빠른 환불|[]
21311271|03b29f34-b91c-4aa2-a3c6-58017663fc26|2026-07-01 13:11:49.774000+09:00|안경매장 전화번호|"문의해주신 시설물은 아래와 같이 운영되고 있습니다.  전화연결을 원하시면 통화버튼을 누르시면 바로 연결됩니다. [안경매니저(안경점)]
- 위치: 2F
- 운영시간: 10:00~21:00
 점포별 입점 매장 정보는 이마트앱 또는 홈페이지에서 확인하실 수 있습니다.
하단 점포안내 버튼을 누르시면 해당 점포의 상세 화면으로 이동합니다.
 
또는, 이렇게 검색해보세요:
""000 전화번호 알려줘"""|phone,webLink|안경매니저(안경점),점포안내|[31]
21308524|03d42b05-2c0f-4351-9c63-eb741141ecd0|2026-07-01 12:00:36.801000+09:00|지하  델리쪽에 한마리치킨  나오는 시간  문의드립니다|신선 상품은 채팅상담을 통해 안내해 드리겠습니다|message|채팅상담|[4]
21319093|03dd2c56-eac6-4223-a55c-d1c29fd3bf6c|2026-07-01 16:32:34.179000+09:00|배송|질문 유형을 선택해 주세요.|dialogFlowButton|배송안내,배송변경,배달의민족 주문,택배상품 배송문의,품질불만(환불/재배송) 문의|[]
21319105|03dd2c56-eac6-4223-a55c-d1c29fd3bf6c|2026-07-01 16:32:44.747000+09:00|배송안내|질문 유형을 선택해 주세요.|dialogFlowButton|이마일 배송,점포 방문 접수|[]
21315372|03fb7c72-e994-45aa-a32b-2b27a0b3a769|2026-07-01 14:56:28.079000+09:00|2층 일렉트로닉 매장전화|"문의해주신 시설물은 아래와 같이 운영되고 있습니다.  전화연결을 원하시면 통화버튼을 누르시면 바로 연결됩니다. [일렉트로마트]
- 위치: 2F
- 운영시간: 10:00~22:00
 점포별 입점 매장 정보는 이마트앱 또는 홈페이지에서 확인하실 수 있습니다.
하단 점포안내 버튼을 누르시면 해당 점포의 상세 화면으로 이동합니다.
 
또는, 이렇게 검색해보세요:
""000 전화번호 알려줘"""|phone,webLink|일렉트로마트,점포안내|[31]
21314636|040f2218-1608-4ad9-b1b2-4bd8c787e178|2026-07-01 14:38:21.946000+09:00|와인그랩|질문 유형을 선택해 주세요.|dialogFlowButton|와인그랩 상품문의,와인그랩 결제문의,와인그랩 교환/환불문의,와인그랩 수령문의|[]
21314644|040f2218-1608-4ad9-b1b2-4bd8c787e178|2026-07-01 14:38:55.001000+09:00|와인그랩 상품문의|질문 유형을 선택해 주세요.|dialogFlowButton|와인그랩 이용방법,와인그랩 구매내역 확인방법|[]
21314646|040f2218-1608-4ad9-b1b2-4bd8c787e178|2026-07-01 14:38:56.400000+09:00|와인그랩 이용방법|"이마트앱 로그인이 가능한 사용자 중, 19세 이상 성인이라면 누구나 와인그랩을 이용하실 수 있습니다. 
이마트앱 메인화면 중앙 와인그랩 선택 후 상품 탐색 및 구매결정을 진행하신 뒤 픽업기간, 픽업점포 선정 후 결제 진행하시면 됩니다.
상품마다 픽업 가능한 점포가 다를 수 있습니다. 만약 픽업 점포목록에서 원하는 점포명이 보이지 않는다면 픽업이 불가한 점포이니, 가까운 다른 점포를
이용하시기 바랍니다."|||[]
21314648|040f2218-1608-4ad9-b1b2-4bd8c787e178|2026-07-01 14:39:00.548000+09:00|오더픽|질문 유형을 선택해 주세요.|dialogFlowButton|오더픽 상품문의,오더픽 결제문의,오더픽 교환/환불문의,오더픽 수령문의|[]
21314658|040f2218-1608-4ad9-b1b2-4bd8c787e178|2026-07-01 14:39:24.514000+09:00|오더픽 상품문의|질문 유형을 선택해 주세요.|dialogFlowButton|오더픽 이용방법,오더픽 구매내역 확인방법|[]
21314662|040f2218-1608-4ad9-b1b2-4bd8c787e178|2026-07-01 14:39:30.183000+09:00|오더픽 이용방법|"이마트앱 메인화면 중앙 오더픽 선택 후 상품 탐색 및 구매결정을 진행하신 뒤 픽업기간, 픽업점포 선정 후 결제 진행하시면 됩니다.
상품마다 픽업 가능한 점포가 다를 수 있습니다. 만약 픽업 점포목록에서 원하는 점포명이 보이지 않는다면 픽업이 불가한 점포이니, 가까운 다른 점포를
이용하시기 바랍니다."|||[]
21314772|040f2218-1608-4ad9-b1b2-4bd8c787e178|2026-07-01 14:42:01.312000+09:00|오더픽 구매내역 확인방법|오더픽 구매 내역은 오더픽 메뉴 첫 화면 상단 '고객명'님 받은 혜택보기 영역을 눌러 '마이 오더픽'으로 이동해 확인하실 수 있습니다.|||[]
21314810|040f2218-1608-4ad9-b1b2-4bd8c787e178|2026-07-01 14:42:36.847000+09:00|오더픽 결제문의|질문 유형을 선택해 주세요.|dialogFlowButton|오더픽 결제방법,오더픽 결제수단변경|[]
21314812|040f2218-1608-4ad9-b1b2-4bd8c787e178|2026-07-01 14:42:43.390000+09:00|오더픽 결제방법|신용카드 결제(APP카드 결제 포함) 또는 SSG Pay, 카카오페이, 네이버페이로 결제 가능합니다. 이마트앱에 등록 후 결제하시기 바랍니다. (이마티콘 사용불가)|||[]
21314818|040f2218-1608-4ad9-b1b2-4bd8c787e178|2026-07-01 14:42:54.133000+09:00|오더픽 결제수단변경|"결제 수단 변경의 경우 불가하며, 결제 취소 후 변경하고자 하는 결제 수단으로 재주문해 주시면 됩니다.
단, 입고 완료가 아닌 결제 완료 상태의 주문 건은 픽업일 이전 수령이 불가능합니다."|||[]
21315584|040f2218-1608-4ad9-b1b2-4bd8c787e178|2026-07-01 15:01:33.504000+09:00|오더픽 교환/환불문의|질문 유형을 선택해 주세요.|dialogFlowButton|오더픽 취소방법,오더픽 교환/환불방법,오더픽 자동취소|[]
21315586|040f2218-1608-4ad9-b1b2-4bd8c787e178|2026-07-01 15:01:35.117000+09:00|오더픽 취소방법|"판매기간중 취소를 원하실경우 이마트앱 오더픽 '주문 내역'에서 취소 가능하오며, 판매기간 종료후 취소를 원하실 경우 이마트 고객센터를 통해 취소 가능합니다.
사전예약 상품의 경우 픽업일로 부터 7일전까지 취소가 가능합니다. 이후로는 취소가 불가합니다."|||[]
21314494|04380c00-a858-46e0-8e22-1a0e94b79f32|2026-07-01 14:34:56.573000+09:00|상품|질문을 선택해 주세요.|dialogFlowButton|상품검색,입고문의,대량구매,기타문의|[]
